country,region,period.num,period,industry,site,unit,site.unit,BP.cal.median,C14.mean,C14.SD,C14.CV,calib.curve,sample.id,delta.C13,sample.type,method&ID,latitude,longitude,east.cord,north.coord,material,species,life.span,domestic,citation.short,citation,source,comments,dataset
Spain,Almer°a,4,Holocene,,Fuente µlamo,Corte 40 (ladera sur),Fuente µlamo Corte 40 (ladera sur),,3122,32,0.0102498398462524,intcal20,Bln5050,,NA,,37.24944,-1.85933,,,Carbon,n.d,Larga,,Gîrdorf 2001,"Gîrsdorf, Jochen (2001) 14C-Datierungen von Materialien Aus der Grabung Fuente µlamo (Cuevas del Almanzora, Almer°a). Madrider Mitteilungen [0418-9744] 42:82-84.",,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,4223,32,0.00757755150367038,intcal20,CNA1261,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,La Pastora,corredor,La Pastora corredor,,3999,32,0.00800200050012503,intcal20,CNA1284,-17.72,Singular,,37.41055,-6.06194,,,Hueso,Humano,Corta,,Garc°a Sanju†n et al. 2018,"Garc°a Sanju†n, Leonardo, Juan Manuel Vargas JimÇnez, Luis Miguel C†ceres Puro, Manuel Eleazar Costa CaramÇ, Marta D°az-Guardamino Uribe, Marta D°az-Zorita Bonilla, µlvaro Fern†ndez Flores, V°ctor Hurtado PÇrez, Pedro Manuel L¢pez Aldana, Elena MÇndez Izq",,C/N:3.2,Cortell2022
Spain,S&E Spain,4,Holocene,Mesol??tico de Muescas y Denticulados,El Collao,Burial 12,El Collao Burial 12,8780,7900,32,0.0041,intcal20,CNA1627.1.1,NA,,NA,38.5433,-0.7396,,,NA,,,,,Gibaja et al. 2015,O Garcia,NA,Barton2018
Spain,S&E Spain,4,Holocene,Mesol??tico de Muescas y Denticulados,El Collao,Burial 13,El Collao Burial 13,8820,7976,32,0.004,intcal20,CNA1628.1.1,NA,,NA,38.5433,-0.7396,,,NA,,,,,Gibaja et al. 2015,O Garcia,NA,Barton2018
Spain,Almer°a,4,Holocene,,El Barranquete,"Tholos 8 (c†mara, capa 1)","El Barranquete Tholos 8 (c†mara, capa 1)",,3083,32,0.0103795004865391,intcal20,CNA3237,-21.84 (CN: 3.2),Singular,,36.84602,-2.20179,,,Hueso,Humano,Corta,,Aranda et al. 2018,"Aranda JimÇnez, Gonzalo, µgueda Lozano Medina, Marta D°az-Zorita Bonilla, Margarita S†nchez Romero, & Javier Escudero Carrillo ( 2018) Cultural Continuity and Social Resistance: The Chronology of Megalithic Funerary Practices in Southern Iberia. European Journal of Archaeology 21(2):192-216.",,,Cortell2022
Spain,Valäncia,4,Holocene,,Cami de Missena,23003,Cami de Missena 23003,,4148,32,0.0077145612343298,intcal20,CNA509011,,Singular,,38.89574,-0.44311,,,Hueso,Bos,Corta,,,,,,Cortell2022
Spain,S,4,Holocene,Early Neolithic,Cariguela,,,,6350,32,0.005,intcal20,Col1560,-18.3,Singular,,37.50993,-3.38073,466350,4151579,Hueso,Ovis / Capra,Corta,Si,Medved 2013,"Medved, Ines ( 2013) Continuity vs. Discontinuity: Epipalaeolithic and Early Neolithic in the Mediterranean South-East of the Iberian Peninsula. Tesis doctoral, Facultad de Filosof°a, Universidad de Colo§a.",,,Bernabeu2016
Spain,S,4,Holocene,Early Neolithic,Cariguela,,,,6224,32,0.0051,intcal20,Col1561,-22.4,Singular,,37.50993,-3.38073,466350,4151579,Hueso,Sus sp.,Corta,Si,Medved 2013,"Medved, Ines ( 2013) Continuity vs. Discontinuity: Epipalaeolithic and Early Neolithic in the Mediterranean South-East of the Iberian Peninsula. Tesis doctoral, Facultad de Filosof°a, Universidad de Colo§a.",,,Bernabeu2016
Spain,Murcia,4,Holocene,,Barranco de la Viuda,,Barranco de la Viuda ,,3587,32,0.00892110398661834,intcal20,KIA35559b,,NA,,37.68203,-1.94595,,,Semilla/fruto,Cereal ,Corta,Si,,,,,Cortell2022
Spain,Murcia,4,Holocene,,Barranco de la Viuda,,Barranco de la Viuda ,,3585,32,0.00892608089260809,intcal20,KIA35570b,,NA,,37.68203,-1.94595,,,Carbon,Pinus Halapensis,Larga,Si,,,,,Cortell2022
Spain,Murcia,4,Holocene,,Barranco de la Viuda,12,Barranco de la Viuda 12,,3589,32,0.00891613262747283,intcal20,KIA35571b,,NA,,37.67953,-1.69606,,,Semilla/fruto,Hordeum,Corta,,,,,,Cortell2022
Spain,Murcia,4,Holocene,,Tira del Lienzo,,Tira del Lienzo ,,3587,32,0.00892110398661834,intcal20,MAMS11820,,NA,,37.79515,-1.48854,,,Semilla/fruto,Semilla,Corta,Si,,,,,Cortell2022
Spain,Alacant,4,Holocene,,Les Llometes,,Les Llometes ,,4790,32,0.00668058455114823,intcal20,MAMS16343,,Singular,,38.7078,-0.4832,,,Hueso,Humano,Corta,,,,,,Cortell2022
Spain,Murcia,4,Holocene,,Madres Mercedarias,,Madres Mercedarias ,,3452,32,0.00926998841251448,intcal20,OxA10995,,NA,,37.67953,-1.69606,,,Hueso,Humano,Corta,,,,,,Cortell2022
Spain,E/S,4,Holocene,Early Neolithic,Cova Sarsa,,,,6420,32,0.005,intcal20,OxA26075,,Singular,,38.73581,-0.55649,712396,4290367,Hueso,Ovis / Capra,Corta,Si,,Garc°a Borja et al. 2012,,,Bernabeu2016
Spain,E/S,4,Holocene,Early Neolithic,Cova Sarsa,,,,6506,32,0.0049,intcal20,OxA26076,,Singular,,38.73581,-0.55649,712396,4290367,Hueso,Ovis / Capra,Corta,Si,,Garc°a Borja et al. 2012,,,Bernabeu2016
Spain,S,4,Holocene,Early Neolithic,Cueva Nerja,,,,6207,32,0.0052,intcal20,OxA26079,,Singular,,36.76175,-3.84484,424695,4069025,Hueso,Ovis / Capra,Corta,Si,Aura et al. 2013,"Aura Tortosa, Joan Emili, Jes£s F. Jord† Pardo, Pablo Garc°a Borja, Oreto Garc°a Puchol, Ernestina Badal Garc°a, Manuel PÇrez Ripoll, Guillem PÇrez JordÖ, Josep Ll. Pascual Benito, Yolanda Carri¢n Marco, & Juan Vicente Morales PÇrez (2013) Una Perspectiva Mediterr†nea sobre el Proceso de Neolitizaci¢n: Los Datos de la Cueva de Nerja en el Contexto de Andaluc°a (Espa§a). Menga [2172-6175] 4:53-77. Martins, HaidÇ, F. Xavier Oms Arias, Lu°sa Pereira, Alistair W. G. Pike, Keri Rowsell, & Jo∆o Zilh∆o (2015) Radiocarbon Dating the Beginning of the Neolithic in Iberia: New Results, New Problems. Journal of Mediterranean Archaeology [0952-7648] 28(1):105-131.",,,Bernabeu2016
Spain,S&E Spain,4,Holocene,Mesolitico Geometrico,Casa Corona,-,Casa Corona,7929,7116,32,0.0045,intcal20,OxAV239292,NA,Singular,,38.67777,-0.90723,682053,4283170,Hueso,Humano,Corta,,,Fernandez Lopez et al. 2012,O Garcia,NA,Barton2018
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,"estructura 5, nivel 60, individuo 2","Valencina de la Concepci¢n estructura 5, nivel 60, individuo 2",,4359,32,0.00734113328745125,intcal20,OxAX263340,-19.1,Singular,,37.42183,-6.07568,,,Hueso,Humano,Corta,,Garc°a Sanju†n et al. 2018,"Garc°a Sanju†n, Leonardo, Juan Manuel Vargas JimÇnez, Luis Miguel C†ceres Puro, Manuel Eleazar Costa CaramÇ, Marta D°az-Guardamino Uribe, Marta D°az-Zorita Bonilla, µlvaro Fern†ndez Flores, V°ctor Hurtado PÇrez, Pedro Manuel L¢pez Aldana, Elena MÇndez Izquierdo, Ana Pajuelo Pando, Joaqu°n Rodr°guez Vidal, David W. Wheatley, Christopher Bronk Ramsey, Antonio Delgado-Huertas, Elaine Dunbar, Adri†n Mora Gonz†lez, Alex Bayliss, Nancy Beavan, Derek Hamilton, and Alasdair Whittle ( 2018) Assembling the Dead, Gathering the Living: Radiocarbon Dating and Bayesian Modelling for Copper Age Valencina de la Concepci¢n (Seville, Spain). Journal of World Prehistory [0892-7537] 31:179-313",,C/N:3.2,Cortell2022
Spain,Murcia,4,Holocene,,La Almoloya,tumba 67,La Almoloya tumba 67,,3525,32,0.00907801418439716,intcal20,RICH22902,-19.4,Singular,,37.95712,-1.50811,,,Hueso,Humano,Corta,,Lull et al. 2017,"Lull, Vicente, Rafael Mic¢, Cristina Rihuete Herrada, Roberto Risch, Mark Van Strydonck, & Mathieu Boudin ( 2017b) Multiple Precision Dating of a Single Skeleton: Assessing Issues of Precision and Accuracy in the Argaric Bronze Age. En Actas del Congreso de Cronometr°as Para la Historia de la Pen°nsula IbÇrica (IberCrono 2017). Juan Anton Barcel¢, Igor Bogdanovic & Berta Morell Rovira, eds. Pp. 163-171",,C:N 3.2,Cortell2022
Spain,Murcia,4,Holocene,,La Almoloya,tumba 67,La Almoloya tumba 67,,3497,32,0.00915070060051473,intcal20,RICH22905,-19.3,Singular,,37.95712,-1.50811,,,Hueso,Humano,Corta,,Lull et al. 2017,"Lull, Vicente, Rafael Mic¢, Cristina Rihuete Herrada, Roberto Risch, Mark Van Strydonck, & Mathieu Boudin ( 2017b) Multiple Precision Dating of a Single Skeleton: Assessing Issues of Precision and Accuracy in the Argaric Bronze Age. En Actas del Congreso de Cronometr°as Para la Historia de la Pen°nsula IbÇrica (IberCrono 2017). Juan Anton Barcel¢, Igor Bogdanovic & Berta Morell Rovira, eds. Pp. 163-171",,C/N: 3.2,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,3957,32,0.00808693454637352,intcal20,SUERC47671,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,3966,32,0.00806858295511851,intcal20,SUERC47672,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,3922,32,0.00815910249872514,intcal20,SUERC60391,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Almer°a,4,Holocene,,Necr¢polis de los Millares,Tumba 74,Necr¢polis de los Millares Tumba 74,,4136,32,0.00773694390715667,intcal20,SUERC8690,-17.9,Singular,,36.96318,-2.51404,,,Hueso,Humano,Corta,,Aranda et al. 2000,"Aranda, G., Diaz-Zorita, M., Hamilton, D., Milesi, L., S†nchez Romero, M. 2020. The radiocarbon chronology and temporality of the megalithc cementery of Los Millares (Almer°a, Spain).",,,Cortell2022
Spain,Almer°a,4,Holocene,,Necr¢polis de los Millares,Tumba 74,Necr¢polis de los Millares Tumba 74,,3872,32,0.00826446280991736,intcal20,SUERC86902,-18.9,Singular,,36.96318,-2.51404,,,Hueso,Humano,Corta,,Aranda et al. 2000,"Aranda, G., Diaz-Zorita, M., Hamilton, D., Milesi, L., S†nchez Romero, M. 2020. The radiocarbon chronology and temporality of the megalithc cementery of Los Millares (Almer°a, Spain).",,,Cortell2022
Spain,Almer°a,4,Holocene,,Necr¢polis de los Millares,Tumba 74,Necr¢polis de los Millares Tumba 74,,4424,32,0.00723327305605787,intcal20,SUERC86908,-19.3,Singular,,36.96318,-2.51404,,,Hueso,Humano,Corta,,Aranda et al. 2000,"Aranda, G., Diaz-Zorita, M., Hamilton, D., Milesi, L., S†nchez Romero, M. 2020. The radiocarbon chronology and temporality of the megalithc cementery of Los Millares (Almer°a, Spain).",,,Cortell2022
Spain,Granada,4,Holocene,,Cerro de la Virgen,tumba 30,Cerro de la Virgen tumba 30,,3780,32,0.00846560846560847,intcal20,Ua39420,,NA,,37.7305,-2.51209,,,Hueso,Humano,Corta,,C†mara y Molina 2009,"C†mara Serrano, Juan Antonio, & Fernando Molina Gonz†lez (2009) El AnÖlisis de la Ideolog°a de la Emulaci¢n: El Caso de El Argar. Cuadernos de Prehistoria y Arqueolog°a de la Universidad de Granada [0211-3228] 19:163-194.",,,Cortell2022
Spain,Granada,4,Holocene,,Cuesta del Negro,Tumba 4,Cuesta del Negro Tumba 4,,3375,32,0.00948148148148148,intcal20,Ua39467,,Singular,,37.33579,-3.23625,,,Hueso,Humano,Corta,,C†mara y Molina 2009,"C†mara Serrano, Juan Antonio, & Fernando Molina Gonz†lez (2009) El AnÖlisis de la Ideolog°a de la Emulaci¢n: El Caso de El Argar. Cuadernos de Prehistoria y Arqueolog°a de la Universidad de Granada [0211-3228] 19:163-194.",,,Cortell2022
Spain,Granada,4,Holocene,,Cuesta del Negro,Tumba 6,Cuesta del Negro Tumba 6,,3378,32,0.00947306098283008,intcal20,Ua39470,,Singular,,37.33579,-3.23625,,,Hueso,Humano,Corta,,C†mara y Molina 2009,"C†mara Serrano, Juan Antonio, & Fernando Molina Gonz†lez (2009) El AnÖlisis de la Ideolog°a de la Emulaci¢n: El Caso de El Argar. Cuadernos de Prehistoria y Arqueolog°a de la Universidad de Granada [0211-3228] 19:163-194.",,,Cortell2022
Spain,Granada,4,Holocene,,Cuesta del Negro,Tumba 13,Cuesta del Negro Tumba 13,,3377,32,0.00947586615339058,intcal20,Ua39477,,Singular,,37.33579,-3.23625,,,Hueso,Humano,Corta,,C†mara y Molina 2009,"C†mara Serrano, Juan Antonio, & Fernando Molina Gonz†lez (2009) El AnÖlisis de la Ideolog°a de la Emulaci¢n: El Caso de El Argar. Cuadernos de Prehistoria y Arqueolog°a de la Universidad de Granada [0211-3228] 19:163-194.",,,Cortell2022
Spain,Granada,4,Holocene,,Cuesta del Negro,Tumba 31,Cuesta del Negro Tumba 31,,3287,32,0.00973532096136294,intcal20,Ua39492,,Singular,,37.33579,-3.23625,,,Hueso,Humano,Corta,,C†mara y Molina 2009,"C†mara Serrano, Juan Antonio, & Fernando Molina Gonz†lez (2009) El AnÖlisis de la Ideolog°a de la Emulaci¢n: El Caso de El Argar. Cuadernos de Prehistoria y Arqueolog°a de la Universidad de Granada [0211-3228] 19:163-194.",,,Cortell2022
Spain,Granada,4,Holocene,,Cuesta del Negro,Tumba 32,Cuesta del Negro Tumba 32,,3396,32,0.00942285041224971,intcal20,Ua39493,,Singular,,37.33579,-3.23625,,,Hueso,Humano,Corta,,C†mara y Molina 2009,"C†mara Serrano, Juan Antonio, & Fernando Molina Gonz†lez (2009) El AnÖlisis de la Ideolog°a de la Emulaci¢n: El Caso de El Argar. Cuadernos de Prehistoria y Arqueolog°a de la Universidad de Granada [0211-3228] 19:163-194.",,,Cortell2022
Spain,Granada,4,Holocene,,Pantano de los Bermejales 8,,Pantano de los Bermejales 8 ,,3168,32,0.0101010101010101,intcal20,Ua39503,,NA,,37.00795,-3.88783,,,Hueso,Humano,Corta,,C†mara y Molina 2015,"C†mara Serrano, Juan Antonio, & Fernando Molina Gonz†lez (2015) Implantaci¢n, Diversidad y Duraci¢n del Megalitismo en Andaluc°a. En 5ß Congresso do Neol°tico Peninsular, Actas. Victor S. Gonáalves, Mariana Diniz & Ana Catarina Sousa, eds. Pp. 598-609. Lisboa: UNIARQ.",,,Cortell2022
Spain,C†diz,4,Holocene,,Cueva de la Dehesilla,UE11,Cueva de la Dehesilla UE11,,5308,33,0.00621703089675961,intcal20,CNA4239,-19.48,Singular,,36.6725,-5.6592,,,Diente,Ovis / Capra,Corta,,Garc°a Rivero et al. 2018,"Garc°a Rivero, Daniel, Juan Carlos Vera Rodr°guez, Manuel Jes£s D°az Rodr°guez, Mar°a Barrera Cruz, Ruth Taylor, Luis Gethseman° PÇrez Aguilar, and Cl†udia Umbelino ( 2018 ) La Cueva de la Dehesilla (Sierra de C†diz): Vuelta a un Sitio Clave para el Neol°tico de la Pen°nsula IbÇrica. Munibe [1132-2217] 69:doi.org/10.31630/maa.2018.79.19.",,Canvi sd directament de publicaci¢ original,Cortell2022
Spain,Valäncia,4,Holocene,,Cova ForadÖ,,Cova ForadÖ ,,5633,33,0.00585833481271081,intcal20,CSIC1493,,NA,,38.875,-0.09472,,,Carbon,n.d,Larga,,Idearq,Idearq,,,Cortell2022
Spain,Granada,4,Holocene,,Cariguela,CIV-2/ I-III/696S/702W,Cariguela CIV-2/ I-III/696S/702W,,9543,33,0.00345803206538824,intcal20,ETH49314,,NA,,37.50993,-3.38073,,,Coprolito,n.d,Corta,,Carri¢n et al. 2019,"J.S. Carri¢n, S. Fern†ndez, J.M. JimÇnez-Arenas, M. Munuera, J. Ochando, G. Amor¢s, M. Ponce de Le¢n, C. Zollikofer, I. Mart°n-Lerma, I. Toro-Moyano, I. Hajdas, M.J. Walker (2019): The sequence at Carihuela Cave and its potential for research into Neanderthal ecology and the Mousterian in southern Spain. Quaternary Science Reviews, Volume 217. Pages 194-216. https://doi.org/10.1016/j.quascirev.2019.04.012.",,,Cortell2022
Spain,Granada,4,Holocene,,Panoria,"tumba 18, funerary chamber (phase 1)","Panoria tumba 18, funerary chamber (phase 1)",,4123,33,0.00800388066941548,intcal20,ETH71514,-19.6,Singular,,37.36833,-3.29472,,,Hueso,Humano,Corta,,Aranda et al. 2017,"Aranda JimÇnez, Gonzalo, µgueda Lozano Medina, Margarita S†nchez Romero, Marta D°az-Zorita Bonilla, & HervÇ Bocherens ( 2017) Chronology of Megalithic Funerary Practices in Southeastern Iberia: The Necropolis of Panoria (Granada, Spain). Radiocarbon [0033-8222] doi: 10.1017/RDC.2017.96.",,,Cortell2022
Spain,Murcia,4,Holocene,,Abrigo del Milano II,,Abrigo del Milano II ,,3594,33,0.00918196994991653,intcal20,I14656,,NA,,37.55673,-1.27759,,,Hueso,Humano,Corta,,,,,,Cortell2022
Spain,Murcia,4,Holocene,,Barranco de la Viuda,,Barranco de la Viuda ,,3590,33,0.00919220055710306,intcal20,KIA35569b,,NA,,37.87368,-1.34049,,,Carbon,Carb¢n,Larga,,,,,,Cortell2022
Spain,Murcia,4,Holocene,,La Bastida,,La Bastida ,,3668,33,0.00899672846237732,intcal20,KIA40097(2014),,Agregado,,37.75977,-1.55688,,,Semilla/fruto,Cereal,Corta,si,Meadows et al. 2015,"Meadows, John, Matthias HÅls, & Ralph Schneider ( 2015 ) Accuracy and Reproducibility of 14C Measurements at the Leibniz-Labor (Kiel): A First Response to Lull et al., ""When 14C Dates Fall Beyond the Limits of Uncertainty: An Assessment of Anomalies in Western Mediterranean Bronze Age 14C Series."" Radiocarbon [0033-8222] 57(5):1041-1047",,misma muestra que KIA-40097(2009/2011),Cortell2022
Spain,Murcia,4,Holocene,,La Bastida,,La Bastida ,,3669,33,0.00899427636958299,intcal20,MAMS13494,,NA,,37.75977,-1.55688,,,Hueso,Hueso,Corta,Si,,,,,Cortell2022
Spain,Alacant,4,Holocene,,Les Llometes,,Les Llometes ,,5040,33,0.00654761904761905,intcal20,MAMS16344,,Singular,,38.7078,-0.4832,,,Hueso,Humano,Corta,,,,,,Cortell2022
Spain,Valäncia,4,Holocene,,Cova de la Sarsa,,Cova de la Sarsa ,,6459,33,0.00510915002322341,intcal20,MAMS19068,,Singular,,38.73581,-0.55649,,,Hueso,Humano,Corta,Si,,,,,Cortell2022
Spain,Murcia,4,Holocene,,Abrigos del Pozo,,Abrigos del Pozo ,,3592,33,0.00918708240534521,intcal20,No referido20,,NA,,37.87368,-1.34049,,,Carbon,Carb¢n,Larga,Si,,,,,Cortell2022
Spain,E/S,4,Holocene,Early Neolithic,Cova Sarsa,,,,6389,33,0.0052,intcal20,OxA236022,,Singular,,38.73581,-0.55649,712396,4290367,Hueso,Bos,Corta,Si,,Garc°a Borja et al. 2012,,,Bernabeu2016
Spain,E/S,4,Holocene,Early Neolithic,C.Fosca Ebo,,,,6413,33,0.0051,intcal20,OxA26047,,,,,,745959,4297688,AB,,,D,,Garc°a Borja et al. 2012,,,Bernabeu2016
Spain,Alacant,4,Holocene,,Cova Fosca de la Vall d'Ebo,U-Z,Cova Fosca de la Vall d'Ebo U-Z,,6413,33,0.00514579759862779,intcal20,OxA26074,,Singular,,38.793,-0.16817,,,Hueso,Ovis / Capra,Corta,,,,,,Cortell2022
Spain,S,4,Holocene,Early Neolithic,Cueva Nerja,,,,6219,33,0.0053,intcal20,OxA26081,-17.5,Singular,,36.76175,-3.84484,424695,4069025,Hueso,Ovis / Capra,Corta,Si,Aura et al. 2013,"Aura Tortosa, Joan Emili, Jes£s F. Jord† Pardo, Pablo Garc°a Borja, Oreto Garc°a Puchol, Ernestina Badal Garc°a, Manuel PÇrez Ripoll, Guillem PÇrez JordÖ, Josep Ll. Pascual Benito, Yolanda Carri¢n Marco, & Juan Vicente Morales PÇrez (2013) Una Perspectiva Mediterr†nea sobre el Proceso de Neolitizaci¢n: Los Datos de la Cueva de Nerja en el Contexto de Andaluc°a (Espa§a). Menga [2172-6175] 4:53-77. Martins, HaidÇ, F. Xavier Oms Arias, Lu°sa Pereira, Alistair W. G. Pike, Keri Rowsell, & Jo∆o Zilh∆o (2015) Radiocarbon Dating the Beginning of the Neolithic in Iberia: New Results, New Problems. Journal of Mediterranean Archaeology [0952-7648] 28(1):105-131.",,,Bernabeu2016
Spain,S,4,Holocene,Early Neolithic,Cueva Nerja,,,,6252,33,0.0053,intcal20,OxA26083,,Singular,,36.76175,-3.84484,424695,4069025,Hueso,Ovis / Capra,Corta,Si,Aura et al. 2013,"Aura Tortosa, Joan Emili, Jes£s F. Jord† Pardo, Pablo Garc°a Borja, Oreto Garc°a Puchol, Ernestina Badal Garc°a, Manuel PÇrez Ripoll, Guillem PÇrez JordÖ, Josep Ll. Pascual Benito, Yolanda Carri¢n Marco, & Juan Vicente Morales PÇrez (2013) Una Perspectiva Mediterr†nea sobre el Proceso de Neolitizaci¢n: Los Datos de la Cueva de Nerja en el Contexto de Andaluc°a (Espa§a). Menga [2172-6175] 4:53-77. Martins, HaidÇ, F. Xavier Oms Arias, Lu°sa Pereira, Alistair W. G. Pike, Keri Rowsell, & Jo∆o Zilh∆o (2015) Radiocarbon Dating the Beginning of the Neolithic in Iberia: New Results, New Problems. Journal of Mediterranean Archaeology [0952-7648] 28(1):105-131.",,,Bernabeu2016
Spain,S,4,Holocene,Early Neolithic,Cueva Nerja,,,,6254,33,0.0053,intcal20,OxA26084,,Singular,,36.76175,-3.84484,424695,4069025,Hueso,Ovis / Capra,Corta,Si,Aura et al. 2013,"Aura Tortosa, Joan Emili, Jes£s F. Jord† Pardo, Pablo Garc°a Borja, Oreto Garc°a Puchol, Ernestina Badal Garc°a, Manuel PÇrez Ripoll, Guillem PÇrez JordÖ, Josep Ll. Pascual Benito, Yolanda Carri¢n Marco, & Juan Vicente Morales PÇrez (2013) Una Perspectiva Mediterr†nea sobre el Proceso de Neolitizaci¢n: Los Datos de la Cueva de Nerja en el Contexto de Andaluc°a (Espa§a). Menga [2172-6175] 4:53-77. Martins, HaidÇ, F. Xavier Oms Arias, Lu°sa Pereira, Alistair W. G. Pike, Keri Rowsell, & Jo∆o Zilh∆o (2015) Radiocarbon Dating the Beginning of the Neolithic in Iberia: New Results, New Problems. Journal of Mediterranean Archaeology [0952-7648] 28(1):105-131.",,,Bernabeu2016
Spain,S,4,Holocene,Early Neolithic,Cueva Nerja,,,,6466,33,0.0051,intcal20,OxA26086,-18.2,Singular,,36.76175,-3.84484,424695,4069025,Hueso,Ovis / Capra,Corta,Si,Aura et al. 2013,"Aura Tortosa, Joan Emili, Jes£s F. Jord† Pardo, Pablo Garc°a Borja, Oreto Garc°a Puchol, Ernestina Badal Garc°a, Manuel PÇrez Ripoll, Guillem PÇrez JordÖ, Josep Ll. Pascual Benito, Yolanda Carri¢n Marco, & Juan Vicente Morales PÇrez (2013) Una Perspectiva Mediterr†nea sobre el Proceso de Neolitizaci¢n: Los Datos de la Cueva de Nerja en el Contexto de Andaluc°a (Espa§a). Menga [2172-6175] 4:53-77. Martins, HaidÇ, F. Xavier Oms Arias, Lu°sa Pereira, Alistair W. G. Pike, Keri Rowsell, & Jo∆o Zilh∆o (2015) Radiocarbon Dating the Beginning of the Neolithic in Iberia: New Results, New Problems. Journal of Mediterranean Archaeology [0952-7648] 28(1):105-131.",,,Bernabeu2016
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,"structure 64, block 19","Valencina de la Concepci¢n structure 64, block 19",,4164,33,0.00792507204610951,intcal20,OxA30383,-19.5,Singular,,37.42183,-6.07568,,,Hueso,Humano,Corta,,Garc°a Sanju†n et al. 2018,"Garc°a Sanju†n, Leonardo, Juan Manuel Vargas JimÇnez, Luis Miguel C†ceres Puro, Manuel Eleazar Costa CaramÇ, Marta D°az-Guardamino Uribe, Marta D°az-Zorita Bonilla, µlvaro Fern†ndez Flores, V°ctor Hurtado PÇrez, Pedro Manuel L¢pez Aldana, Elena MÇndez Izq",,C/N:3.4,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,"estructura 5, nivel de base, individuo 1","Valencina de la Concepci¢n estructura 5, nivel de base, individuo 1",,4169,33,0.0079155672823219,intcal20,SUERC47667,-19.6,Singular,,37.42183,-6.07568,,,Hueso,Humano,Corta,,Garc°a Sanju†n 1997,"Garc°a Sanju†n, Leonardo (1997) Segunda Intervenci¢n de Urgencia en la Necr¢polis de la Edad del Bronce de La Traviesa (AlmadÇn de la Plata, Sevilla). En Anuario Arqueol¢gico de Andaluc°a 1993, vol. 3. Actividades de Urgencia. Pp. 619-634. Sevilla: Consejer°a de Cultura, Junta de Andaluc°a",,C/N:3.3,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,4367,33,0.00755667506297229,intcal20,SUERC47669,,Singular,,37.42183,-6.07568,,,Hueso,Humano,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,"small rock, lower, individual CR-6","Valencina de la Concepci¢n small rock, lower, individual CR-6",,4123,33,0.00800388066941548,intcal20,SUERC47676,-19.5,Singular,,37.42183,-6.07568,,,Hueso,Humano,Corta,,Garc°a Sanju†n et al. 2018,"Garc°a Sanju†n, Leonardo, Juan Manuel Vargas JimÇnez, Luis Miguel C†ceres Puro, Manuel Eleazar Costa CaramÇ, Marta D°az-Guardamino Uribe, Marta D°az-Zorita Bonilla, µlvaro Fern†ndez Flores, V°ctor Hurtado PÇrez, Pedro Manuel L¢pez Aldana, Elena MÇndez Izq",,C/N:3.3,Cortell2022
Spain,Sevilla,4,Holocene,,La Huera,,La Huera ,,4259,33,0.00774829772247006,intcal20,SUERC47677,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,La Huera,,La Huera ,,4354,33,0.00757923748277446,intcal20,SUERC47679,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,La Huera,,La Huera ,,4374,33,0.00754458161865569,intcal20,SUERC47680,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,La Huera,,La Huera ,,4373,33,0.00754630688314658,intcal20,SUERC47681,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Tholos Montelirio,,Tholos Montelirio ,,4129,33,0.00799224993945265,intcal20,SUERC47682,,NA,,37.41324,-6.06186,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Tholos Montelirio,,Tholos Montelirio ,,4168,33,0.00791746641074856,intcal20,SUERC47686,,NA,,37.41324,-6.06186,,,Hueso,Hueso,Corta,,,,,,Cortell2022
